2022-09-16 00:18:34,ADFRA01,3,2,blau,1,0.4,3116
2022-09-16 10:52:35,HEDAR01,1,1,rot,2,0.27,2966
2022-09-16 10:52:40,HEDAR01,2,1,blau,1,0.5,2906
2022-09-16 10:52:45,HEDAR01,3,1,blau,2,0.28,1874
2022-09-16 10:52:49,HEDAR01,1,2,rot,2,0.55,1359
2022-09-16 10:52:52,HEDAR01,2,2,rot,1,0.5,1761
2022-09-16 10:52:55,HEDAR01,3,2,rot,2,0.7,1568
2022-09-16 10:53:31,AOLEE01,1,1,rot,1,0.3,3257
2022-09-16 10:53:36,AOLEE01,2,1,rot,1,0.5,1292
2022-09-16 10:53:42,AOLEE01,3,1,blau,1,0.4,2176
2022-09-16 10:54:09,AOLEE01,1,2,blau,2,0.36,2751
2022-09-16 10:54:12,AOLEE01,2,2,rot,1,0.5,942
2022-09-16 10:54:15,AOLEE01,3,2,rot,1,0.4,1018
2022-09-16 11:02:51,Herda01,1,1,blau,2,0.6,1888
2022-09-16 11:02:56,Herda01,2,1,rot,1,0.5,1318
2022-09-16 11:02:59,Herda01,3,1,rot,2,0.45,1075
2022-09-16 11:03:02,Herda01,1,2,blau,2,0.43,1148
2022-09-16 11:03:04,Herda01,2,2,rot,1,0.5,992
2022-09-16 11:03:07,Herda01,3,2,blau,1,0.4,1028
2022-09-16 11:42:39,eouer01,1,1,blau,2,0.32,9132
2022-09-16 11:42:43,eouer01,2,1,blau,1,0.5,1290
2022-09-16 11:42:49,eouer01,3,1,rot,2,0.81,3179
2022-09-16 11:43:16,eouer01,1,2,rot,1,0.3,2307
2022-09-16 11:43:22,eouer01,2,2,blau,1,0.5,2839
2022-09-16 11:43:26,eouer01,3,2,rot,2,0.68,1618
2022-09-16 12:06:39,ORFRA01,1,1,blau,2,0.13,2997
2022-09-16 12:06:46,ORFRA01,2,1,blau,1,0.5,2784
2022-09-16 12:06:52,ORFRA01,3,1,rot,2,0.52,2295
2022-09-16 12:07:28,ORFRA01,1,2,blau,2,0.09,2158
2022-09-16 12:07:31,ORFRA01,2,2,rot,1,0.5,994
2022-09-16 12:07:35,ORFRA01,3,2,rot,2,0.29,1176
2022-09-16 14:56:53,irrei01,1,1,rot,2,0.34,4845
2022-09-16 14:56:59,irrei01,2,1,rot,1,0.5,2094
2022-09-16 14:57:05,irrei01,3,1,rot,1,0.4,2515
2022-09-16 14:57:31,irrei01,1,2,blau,2,0.91,4029
2022-09-16 14:57:36,irrei01,2,2,blau,1,0.5,1165
2022-09-16 14:57:41,irrei01,3,2,blau,2,0.03,2097
2022-09-16 16:01:00,AILAN00,1,1,rot,1,0.3,927
2022-09-16 16:01:04,AILAN00,2,1,rot,1,0.5,587
2022-09-16 16:01:11,AILAN00,3,1,blau,1,0.4,672
2022-09-16 16:01:16,AILAN00,1,2,blau,2,0.44,883
2022-09-16 16:01:19,AILAN00,2,2,rot,1,0.5,515
2022-09-16 16:01:22,AILAN00,3,2,rot,2,0.96,675
2022-09-16 16:03:11,AYCHI02,1,1,blau,1,0.1,12828
2022-09-16 16:03:14,AYCHI02,2,1,blau,1,0.1,12828
2022-09-16 16:03:18,AYCHI02,3,1,blau,1,0.1,12828
2022-09-16 16:03:22,AYCHI02,1,2,blau,1,0.1,12828
2022-09-16 16:03:28,AYCHI02,2,2,rot,1,0.5,925
2022-09-16 16:04:41,AYCHI02,1,1,blau,2,0.33,18665
2022-09-16 16:05:24,AYCHI02,2,1,rot,1,0.5,36632
2022-09-16 16:05:36,AYCHI02,3,1,blau,2,0.24,5510
2022-09-16 16:05:55,AYCHI02,1,2,blau,2,0.18,3520
2022-09-16 16:06:13,AYCHI02,2,2,rot,1,0.5,3787
2022-09-16 16:06:24,AYCHI02,3,2,blau,2,0.25,2558
2022-09-17 00:36:10,ACPOT02,1,1,blau,1,0.3,11272
2022-09-17 00:36:14,ACPOT02,2,1,blau,1,0.5,775
2022-09-17 00:36:18,ACPOT02,3,1,rot,2,0.5,624
2022-09-17 00:36:24,ACPOT02,1,2,blau,1,0.3,774
2022-09-17 00:36:27,ACPOT02,2,2,rot,2,1,536
2022-09-17 00:36:30,ACPOT02,3,2,rot,1,0.4,467
2022-09-17 11:34:44,NLMAI00,1,1,blau,1,0.3,5434
2022-09-17 11:35:00,NLMAI00,2,1,rot,1,0.5,4530
2022-09-17 11:35:15,NLMAI00,3,1,rot,1,0.4,5243
2022-09-17 11:35:55,NLMAI00,1,2,rot,2,0.81,8383
2022-09-17 11:36:03,NLMAI00,2,2,rot,2,0.72,3869
2022-09-17 11:36:13,NLMAI00,3,2,rot,2,0.86,5859
2022-09-17 13:30:51,NIFLE01,1,1,blau,2,0.02,11562
2022-09-17 13:30:59,NIFLE01,2,1,rot,1,0.5,1735
2022-09-17 13:31:03,NIFLE01,3,1,blau,2,0.75,1420
2022-09-17 13:31:32,NIFLE01,1,2,blau,2,0.08,2994
2022-09-17 13:31:44,NIFLE01,2,2,rot,1,0.5,8464
2022-09-17 13:31:48,NIFLE01,3,2,blau,2,0.64,1167
2022-09-17 14:00:30,AAPRI00,1,1,rot,2,0.9,935
2022-09-17 14:00:35,AAPRI00,2,1,rot,2,0.36,2051
2022-09-17 14:00:39,AAPRI00,3,1,rot,2,0.36,540
2022-09-17 14:01:02,AAPRI00,1,2,rot,2,0.87,574
2022-09-17 14:01:05,AAPRI00,2,2,rot,2,0.47,585
2022-09-17 14:01:08,AAPRI00,3,2,rot,2,0.75,619
2022-09-17 14:56:19,oemet02,1,1,blau,1,0.3,3025
2022-09-17 14:56:38,oemet02,2,1,blau,1,0.5,2692
2022-09-17 14:56:44,oemet02,3,1,blau,2,0.45,714
2022-09-17 14:57:28,oemet02,1,2,rot,2,0.15,1543
2022-09-17 14:57:34,oemet02,2,2,rot,2,0.74,1300
2022-09-17 14:57:41,oemet02,3,2,rot,2,0.8,3375
2022-09-17 16:24:08,ACHAN00,1,1,rot,2,0.1,3456
2022-09-17 16:24:14,ACHAN00,2,1,rot,1,0.5,3040
2022-09-17 16:24:21,ACHAN00,3,1,rot,2,0.6,2408
2022-09-17 16:24:59,ACHAN00,1,2,blau,2,0.01,1951
2022-09-17 16:25:02,ACHAN00,2,2,rot,1,0.5,920
2022-09-17 16:25:12,ACHAN00,3,2,rot,2,0.5,1215
2022-09-17 21:47:23,SBSAL00,1,1,blau,2,0.63,7076
2022-09-17 21:47:31,SBSAL00,2,1,rot,1,0.5,2698
2022-09-17 21:47:38,SBSAL00,3,1,rot,2,0.29,3951
2022-09-17 21:47:48,SBSAL00,1,2,rot,2,0.18,3659
2022-09-17 21:47:54,SBSAL00,2,2,rot,1,0.5,2621
2022-09-17 21:47:57,SBSAL00,3,2,blau,2,0.57,1452
2022-09-18 10:25:25,Aemes00,1,1,rot,1,0.3,5383
2022-09-18 10:25:31,Aemes00,2,1,rot,1,0.5,2379
2022-09-18 10:25:36,Aemes00,3,1,rot,1,0.4,1932
2022-09-18 10:25:59,Aemes00,1,2,rot,2,0.87,2289
2022-09-18 10:26:05,Aemes00,2,2,rot,1,0.5,1590
2022-09-18 10:26:10,Aemes00,3,2,rot,1,0.4,1613
2022-09-18 12:47:08,YRGOC00,1,1,blau,1,0.3,3873
2022-09-18 12:47:24,YRGOC00,2,1,rot,2,0.44,5834
2022-09-18 12:47:45,YRGOC00,3,1,rot,2,0.82,6366
2022-09-18 12:48:20,YRGOC00,1,2,rot,2,0.98,29894
2022-09-18 12:48:24,YRGOC00,2,2,blau,2,0.26,1449
2022-09-18 12:48:30,YRGOC00,3,2,blau,1,0.4,2882
2022-09-18 15:01:23,Loköl01,1,1,rot,2,0.87,751
2022-09-18 15:01:25,Loköl01,2,1,blau,1,0.5,560
2022-09-18 15:01:28,Loköl01,3,1,blau,1,0.4,689
2022-09-18 15:01:32,Loköl01,1,2,blau,1,0.3,1580
2022-09-18 15:01:34,Loköl01,2,2,rot,1,0.5,894
2022-09-18 15:01:37,Loköl01,3,2,blau,2,0.26,694
2022-09-18 19:57:03,AEIDA03,1,1,blau,1,0.3,6313
2022-09-18 19:57:18,AEIDA03,2,1,blau,1,0.5,2291
2022-09-18 19:57:30,AEIDA03,3,1,blau,1,0.4,4617
2022-09-18 19:58:05,AEIDA03,1,2,rot,1,0.3,2362
2022-09-18 19:58:13,AEIDA03,2,2,blau,2,0.35,3995
2022-09-18 19:58:18,AEIDA03,3,2,blau,1,0.4,2005
2022-09-18 20:32:12,MCMÜN00,1,1,blau,1,0.3,3357
2022-09-18 20:32:39,MCMÜN00,2,1,blau,1,0.5,1650
2022-09-18 20:32:43,MCMÜN00,3,1,rot,2,0.7,1798
2022-09-18 20:33:10,MCMÜN00,1,2,blau,2,0.46,1347
2022-09-18 20:33:16,MCMÜN00,2,2,rot,2,0.77,3121
2022-09-18 20:33:24,MCMÜN00,3,2,blau,1,0.4,4980
2022-09-19 01:26:42,ändüs00,1,1,rot,2,0.97,17931
2022-09-19 01:27:07,ändüs00,2,1,blau,1,0.5,13365
2022-09-19 01:27:23,ändüs00,3,1,rot,2,0.78,8445
2022-09-19 01:28:18,ändüs00,1,2,rot,2,0.71,18394
2022-09-19 01:28:37,ändüs00,2,2,rot,2,0.6,7983
2022-09-19 01:28:50,ändüs00,3,2,blau,2,0.52,7395
2022-09-19 09:09:38,IABON00,1,1,blau,1,0.3,690
2022-09-19 09:09:42,IABON00,2,1,rot,1,0.5,822
2022-09-19 09:09:44,IABON00,3,1,blau,2,0.65,636
2022-09-19 09:09:49,IABON00,1,2,blau,2,0.45,654
2022-09-19 09:09:52,IABON00,2,2,blau,2,0.78,652
2022-09-19 09:09:55,IABON00,3,2,blau,1,0.4,657
2022-09-19 11:03:54,AODÜS01,1,1,blau,2,0.82,5969
2022-09-19 11:04:17,AODÜS01,2,1,rot,2,0.78,10208
2022-09-19 11:04:35,AODÜS01,3,1,rot,2,0.49,5512
2022-09-19 11:05:21,AODÜS01,1,2,blau,2,0.29,1792
2022-09-19 11:05:28,AODÜS01,2,2,rot,2,0.62,1408
2022-09-19 11:05:35,AODÜS01,3,2,rot,2,0.41,3673
2022-09-19 11:19:42,NEFUL02,1,1,blau,1,0.3,7724
2022-09-19 11:20:06,NEFUL02,2,1,rot,1,0.5,7832
2022-09-19 11:20:19,NEFUL02,3,1,blau,2,0.37,7583
2022-09-19 11:20:19,ECHAD11,1,1,blau,2,0.25,4452
2022-09-19 11:20:28,ECHAD11,2,1,blau,1,0.5,2687
2022-09-19 11:20:31,NEFUL02,1,2,blau,1,0.3,3484
2022-09-19 11:20:36,NEFUL02,2,2,rot,1,0.5,1182
2022-09-19 11:20:40,ECHAD11,3,1,rot,2,0.4,7217
2022-09-19 11:20:43,NEFUL02,3,2,blau,1,0.4,3066
2022-09-19 11:21:10,ECHAD11,1,2,rot,2,0.44,3112
2022-09-19 11:21:17,ECHAD11,2,2,rot,2,0.94,4593
2022-09-19 11:21:23,ECHAD11,3,2,rot,2,0.5,3095
2022-09-19 11:53:41,erbec00,1,1,blau,2,0.12,6659
2022-09-19 11:53:46,erbec00,2,1,blau,1,0.5,1404
2022-09-19 11:53:51,erbec00,3,1,rot,2,0.13,1524
2022-09-19 11:54:19,erbec00,1,2,rot,2,0.48,1160
2022-09-19 11:54:24,erbec00,2,2,rot,2,0.9,1194
2022-09-19 11:54:30,erbec00,3,2,rot,2,0.87,2051
2022-09-19 12:10:01,NLBNA00,1,1,blau,1,0.3,2073
2022-09-19 12:10:06,NLBNA00,2,1,blau,2,0.22,1248
2022-09-19 12:10:14,NLBNA00,3,1,blau,1,0.4,4184
2022-09-19 12:10:29,NLBNA00,1,2,blau,2,0.19,1442
2022-09-19 12:10:35,NLBNA00,2,2,rot,1,0.5,1147
2022-09-19 12:10:39,NLBNA00,3,2,blau,1,0.4,1018
2022-09-19 12:11:07,NLBNA00,4,2,blau,1,0.4,1018
2022-09-19 13:31:06,YOGLA00,1,1,rot,1,0.3,11410
2022-09-19 13:31:15,YOGLA00,2,1,blau,1,0.5,2579
2022-09-19 13:31:20,YOGLA00,3,1,blau,1,0.4,1757
2022-09-19 13:31:49,YOGLA00,1,2,rot,1,0.3,1751
2022-09-19 13:31:58,YOGLA00,2,2,rot,1,0.5,5217
2022-09-19 13:32:04,YOGLA00,3,2,blau,1,0.4,1488
2022-09-19 14:06:31,Uüwar00,1,1,blau,2,0.16,1537
2022-09-19 14:06:34,Uüwar00,2,1,blau,1,0.5,719
2022-09-19 14:06:40,Uüwar00,3,1,blau,1,0.4,3875
2022-09-19 14:06:48,Uüwar00,1,2,rot,1,0.3,2383
2022-09-19 14:06:51,Uüwar00,2,2,blau,1,0.5,1282
2022-09-19 14:06:53,Uüwar00,3,2,blau,2,0.1,640
